Area	Perimeter	Major_Axis_Length	Minor_Axis_Length	Convex_Area	Equiv_Diameter	Eccentricity	Solidity	Extent	Roundness	Aspect_Ration	Compactness	Class
0.30515033564618943	0.3020514787290239	0.31678964847638325	0.4640264451707887	0.3041058454975672	0.36442544477755967	0.8535	0.99	0.7118	0.8121	1.9193	0.7204	0
0.26653127996840975	0.2051652399180855	0.19711980090697806	0.5403498426905451	0.26369170610322384	0.3224423267596186	0.7954	0.9925	0.7027	0.8811	1.65	0.7778	0
0.42034185141309865	0.42231806241994885	0.4098180795721189	0.547231887283903	0.41826079228598734	0.48425750759806885	0.8584	0.9905	0.6508	0.7952	1.9497	0.715	0
0.465121001861567	0.389572554326196	0.3359744589548028	0.7109567304625823	0.46229642960296835	0.5288867836264193	0.7997	0.9909	0.7302	0.8657	1.6657	0.7738	0
0.3390872680092514	0.26791950388225155	0.19913494926358982	0.6788218647776516	0.33697704903463754	0.40053429207770774	0.7515	0.991	0.734	0.8829	1.5158	0.8106	0
0.442048852033621	0.4414898004964073	0.4460218485123293	0.5451094787895829	0.4436779310804506	0.5060187296440897	0.8667	0.9866	0.7377	0.7949	2.0047	0.7042	0
0.3270942629886613	0.3381821076320798	0.3717387244195931	0.4413880720772789	0.3282232442400409	0.38785485849792134	0.8709	0.9874	0.7649	0.7958	2.0348	0.6992	0
0.4147120212105827	0.3816879292004661	0.36068340884642214	0.5942470428816333	0.41603901441933844	0.4785738873573433	0.8361	0.9869	0.6605	0.8303	1.823	0.7398	0
0.34014779714559706	0.37064540172078175	0.39632511763828027	0.4327916993716734	0.33869892688129044	0.4016517157071866	0.8775	0.9903	0.6639	0.7759	2.0854	0.6915	0
0.2264680995092232	0.2447794027193851	0.2744548207139543	0.37617201076238804	0.2275211624341798	0.2778130507312684	0.8622	0.9879	0.729	0.7938	1.9739	0.71	0
0.40977040672420595	0.3924279811567878	0.3963550238120579	0.5436333602783541	0.4068519629407452	0.4735704891891177	0.8561	0.9914	0.752	0.8153	1.9348	0.7182	0
0.1971230326620409	0.13538312360249788	0.1134141796897793	0.5229774638097135	0.19702726121442377	0.24438037123884548	0.7627	0.9895	0.7266	0.8881	1.5462	0.8027	0
0.20111694026061933	0.1879299240916688	0.21626502968480937	0.3965024842788172	0.2035592881423715	0.24896892809122995	0.8417	0.9861	0.6993	0.8292	1.8518	0.7333	0
0.44837818017713094	0.3724920943897304	0.3233297182046797	0.7080175103582129	0.44597747117243225	0.5123184333708946	0.796	0.9906	0.7205	0.8692	1.6521	0.775	0
0.5681389970102104	0.4535236951220395	0.37372455299799134	0.8407380071879424	0.563209580306161	0.6279297064629921	0.7786	0.9922	0.7346	0.8843	1.5934	0.7891	0
0.35894398375359615	0.3822234121844087	0.40742939724106764	0.45469006067185536	0.36095003221577915	0.42133931960139925	0.8757	0.9863	0.6748	0.7813	2.0709	0.693	0
0.5699554352118237	0.5069243738829029	0.4252751734484781	0.7713806133832144	0.5686640449687841	0.6296337922086326	0.8139	0.989	0.7265	0.833	1.7211	0.76	0
0.34492017825915267	0.35532479937478734	0.39206524706164525	0.44792581918719776	0.34316470039325475	0.40666982456037104	0.8739	0.9906	0.7085	0.795	2.0569	0.6955	0
0.2384046934055395	0.19331659345987134	0.18685993091673864	0.50846750521653	0.2361416605567775	0.29122978384119547	0.8009	0.9921	0.7189	0.8644	1.6699	0.7711	0
0.3846110452981327	0.33970027425412275	0.3162026665165496	0.6041470599337961	0.38517851985158524	0.44789563651662734	0.8206	0.9878	0.7276	0.847	1.7498	0.7539	0
0.3004005189823433	0.34750095880399157	0.3713936306300205	0.39454148556879387	0.30031771423493075	0.35931436439543485	0.8797	0.9889	0.6968	0.7624	2.1031	0.6885	0
0.24271450330005073	0.21258529737396242	0.2514332240585199	0.4282735271031761	0.24075184963007396	0.2960484158063368	0.8442	0.9916	0.7428	0.8465	1.8654	0.7314	0
0.2523382411011451	0.26845209236357853	0.3199233463718387	0.37455335699809056	0.253204914572641	0.3067613250208159	0.873	0.988	0.738	0.7953	2.0502	0.6959	0
0.5418288486489535	0.48378282546872853	0.4647797630199608	0.674230797767859	0.5367482059143727	0.603088066986575	0.8458	0.9926	0.6899	0.8336	1.8742	0.7292	0
0.3912562757375754	0.4174017497268313	0.47099321041895914	0.43923181959592883	0.3897220555888823	0.45471021421699453	0.8899	0.9901	0.7565	0.7757	2.192	0.6736	0
0.16888362385062328	0.16732251271772097	0.22243449741648796	0.32798142746127157	0.16801084227598923	0.21157319007087594	0.8598	0.9908	0.664	0.8163	1.9584	0.7134	0
0.29210808371410835	0.2626413783621458	0.2583485869479491	0.5146700666856714	0.29117509831367056	0.3503561456828552	0.8248	0.99	0.6502	0.8416	1.7685	0.7497	0
0.18748801263609183	0.13649895436093012	0.14857738970119344	0.4592739683766993	0.18540736297185006	0.2332585049825091	0.8004	0.9923	0.7197	0.8751	1.668	0.7717	0
0.3878490438314435	0.3658564471427642	0.3417665811408739	0.5830323171025382	0.39429891799417904	0.45121907446254506	0.8334	0.9816	0.7462	0.8227	1.8093	0.7401	0
0.28525977322728036	0.2663405527052745	0.2843288424229044	0.4734096905748404	0.2888422315536893	0.34292489606901055	0.8428	0.9846	0.6679	0.8306	1.8577	0.7308	0
0.15051616178710436	0.152546076863517	0.19372427739207615	0.339313956349067	0.1546135217400964	0.1898831677400561	0.8492	0.9839	0.7284	0.8119	1.8938	0.7219	0
0.20473853443899137	0.17945626768360184	0.19888719713768616	0.42635027745560916	0.2054922348863561	0.2531196949592367	0.8285	0.9884	0.7251	0.8431	1.7856	0.7463	0
0.4415975630394313	0.42247291830989975	0.4185811748845609	0.5784223755615174	0.4394565531338177	0.5055685826843468	0.8542	0.9904	0.7202	0.8127	1.9233	0.7182	0
0.316421278276076	0.3276765103876461	0.3692488888537053	0.4266737478701068	0.3163034059854697	0.3764970328548436	0.8732	0.9889	0.7109	0.7965	2.052	0.6962	0
0.21331302532859475	0.1916493599531091	0.22987409794037367	0.40217655887356796	0.21164655957697348	0.26290583102130394	0.8443	0.9915	0.75	0.8385	1.8659	0.7307	0
0.45517007953968514	0.4033880153119188	0.3908185700920084	0.6269754800313969	0.45115421360172414	0.5190565155094753	0.837	0.9922	0.6691	0.8429	1.8275	0.7383	0
0.29213064816381784	0.23405816503006666	0.21442550679969646	0.568349884344683	0.29188606723099825	0.35038085963358623	0.794	0.9892	0.7062	0.8742	1.645	0.7782	0
0.25561008630902005	0.2314039061312801	0.2498481968482999	0.4569120485895519	0.2544157835099647	0.3103883915042853	0.8367	0.9906	0.662	0.8388	1.826	0.7383	0
0.13345743780673547	0.1320457620863576	0.1978102816839053	0.290306561437901	0.13248461418827345	0.16947885927464568	0.8621	0.9913	0.7221	0.8154	1.9734	0.7104	0
0.1960963502002595	0.19179987408913607	0.23182327679600506	0.3806107798305458	0.20038214579306363	0.2431982205955474	0.85	0.9837	0.6542	0.8192	1.8985	0.7211	0
0.4137417498730749	0.3933325132242588	0.41472386486279667	0.5281952954254645	0.41011797640471914	0.4775923904568844	0.8633	0.9921	0.6839	0.8178	1.9813	0.71	0
0.18570542110904265	0.13332947399651213	0.09851621398395094	0.5275346868324764	0.18827345641982712	0.2311925363868792	0.753	0.986	0.7124	0.877	1.5198	0.8079	0
0.15669882100750265	0.12221603120273827	0.14278878588850813	0.4064988265248346	0.15790175298273684	0.19721614997837533	0.8141	0.988	0.7596	0.8556	1.7218	0.7592	0
0.18386641845771978	0.13733257111431102	0.13206331782023878	0.47805347610289095	0.18685151858517185	0.2290588986404385	0.7872	0.9854	0.7308	0.8698	1.6217	0.7816	0
0.23895752242342183	0.19692314371929115	0.22745228425994107	0.4511540148731308	0.2354418005287831	0.291848221036868	0.8312	0.9937	0.6819	0.8607	1.7988	0.7446	0
0.21890900885654652	0.18310189372833646	0.18202979065385166	0.47650251031265345	0.21818969539425453	0.2692632006331479	0.8084	0.9902	0.7141	0.8548	1.699	0.7647	0
0.26617024877305806	0.19974817827241603	0.17550614000135462	0.5729064565215412	0.2633584394232265	0.3220451382657281	0.7758	0.9925	0.7183	0.8873	1.585	0.7927	0
0.3706436509279629	0.3772622347007447	0.36153192322791994	0.5333480424507733	0.37088137927969966	0.4334909338048598	0.8498	0.9882	0.7352	0.7963	1.8971	0.7221	0
0.14651097196367124	0.12856367543942154	0.16164433525759042	0.3596073316489443	0.14700393254682392	0.18511514053117328	0.834	0.9891	0.7122	0.8354	1.8126	0.7408	0
0.1537541603204151	0.32427691706526385	0.18506468089672795	0.36170891307432296	0.17649803372658807	0.1937273639335193	0.841	0.9582	0.7029	0.6482	1.8482	0.7292	0
0.22247419191064477	0.1909836243514505	0.18957494237930578	0.4781908045887242	0.2215890155302273	0.27330098944067016	0.8108	0.9904	0.6995	0.8495	1.7085	0.7614	0
0.2638686749026907	0.2416605761507456	0.27820071557850706	0.43733004786320806	0.26318069719389453	0.31951078146100653	0.8495	0.9899	0.6928	0.836	1.8951	0.7249	0
0.3618209510915552	0.32952175580528686	0.3003875781482039	0.5803540862058418	0.361305516674443	0.4243350034864324	0.8215	0.9891	0.699	0.8367	1.7539	0.754	0
0.36161787104416987	0.3458684593286202	0.34207942317441153	0.528627457106001	0.3608167255437802	0.42412375805042224	0.8458	0.9894	0.74	0.8196	1.8746	0.7294	0
0.2507248829469171	0.2592678355633065	0.2935938923383607	0.3995425854983723	0.25187184785265165	0.30496956359282	0.8618	0.9877	0.6985	0.8033	1.9712	0.71	0
0.30979861228634287	0.3303944483439828	0.34360258565260127	0.44638721946914406	0.3135595103201583	0.36941354383342784	0.8637	0.9844	0.702	0.7877	1.9842	0.7073	0
0.17346420714164834	0.0995752317411156	0.07285407810261157	0.5356448776474785	0.17127685573996315	0.21693847108909092	0.7348	0.9926	0.7439	0.9057	1.4743	0.8213	0
0.3754950076155017	0.31851106785437777	0.27839422611471604	0.6331331331331334	0.37275878157701803	0.43850610052105266	0.8	0.9915	0.7329	0.8613	1.6668	0.7734	0
0.4993738365205618	0.47878546670236555	0.47478220535748594	0.5992110445946599	0.49513430647203904	0.5623577108997351	0.8626	0.9921	0.738	0.8055	1.9767	0.7097	0
0.2912619168500028	0.3263074106503224	0.34509056439693486	0.4120219048697593	0.29436334955231175	0.34943996422361434	0.871	0.9852	0.5919	0.7745	2.0352	0.6988	0
0.21722795735319	0.23070054199561502	0.2683328510229816	0.36500089165888916	0.21684551978493188	0.26735610743507454	0.8631	0.9898	0.7565	0.7992	1.9801	0.7093	0
0.3284030010718113	0.3088940829130276	0.28850691081832397	0.5380321804248984	0.3269901575240508	0.3892429587306445	0.8284	0.9903	0.725	0.8271	1.7852	0.7471	0
0.3240029333784622	0.3072789504533516	0.2975042711586912	0.5172239860146233	0.3238130151747429	0.3845720220424904	0.8361	0.9889	0.733	0.8246	1.8231	0.7398	0
0.40460314774073447	0.3900356747447412	0.3747604207622732	0.5649772008679681	0.40399697838210147	0.46832524736016756	0.8463	0.989	0.7438	0.8132	1.8774	0.728	0
0.5765668189767021	0.48135433777398295	0.41364519022232327	0.79384911569567	0.5731853629274146	0.6358246368667415	0.8048	0.9908	0.7201	0.8628	1.685	0.7688	0
0.28022790094206573	0.2872475450999688	0.3206756918807965	0.4235861348995291	0.277422293319114	0.33744428328071807	0.8631	0.9923	0.7068	0.8034	1.9802	0.7076	0
0.1947876121171095	0.16785799570166376	0.18325828936099592	0.422639154108595	0.19335021884511988	0.24169125802835634	0.8242	0.9914	0.6678	0.8454	1.7657	0.7516	0
0.48179613019687473	0.4227811828384941	0.3879121004777073	0.6710989272757806	0.47768224132951187	0.5452509495747142	0.8262	0.9921	0.7505	0.8456	1.7751	0.7497	0
0.23820161335815415	0.1927738742193888	0.1859000013780296	0.5068521056817548	0.2369081739207714	0.2910020624380314	0.801	0.9908	0.7316	0.8648	1.6703	0.7717	0
0.1913126868618491	0.24723538818898222	0.32039275602103645	0.2661797037609783	0.19708280566109	0.23768171373595504	0.8936	0.9817	0.6375	0.755	2.2278	0.6683	0
0.37978225306030344	0.3290050870883475	0.28608451074232705	0.6342623507773053	0.3813348441422827	0.4429275439923035	0.8025	0.9868	0.7512	0.8539	1.6762	0.7704	0
0.2557680374569865	0.2066877482940524	0.21399304007104764	0.49768363942616234	0.2544380012886312	0.3105631544415972	0.8142	0.9907	0.6798	0.8676	1.7225	0.7613	0
0.558560388108535	0.4392928730109339	0.37483665218562834	0.8123721901355194	0.5522339976449155	0.6189202945667556	0.7867	0.9936	0.7601	0.8915	1.6199	0.785	0
0.5329046087888532	0.4684607758714262	0.41788189817416965	0.7184857158849356	0.5291830522784333	0.5945935290639	0.824	0.9914	0.7058	0.8415	1.7648	0.7512	0
0.5856715744344785	0.5414789461115975	0.4953456318075029	0.7082778487199815	0.5872381079339688	0.6443203516442133	0.8462	0.9864	0.7413	0.8126	1.8766	0.728	0
0.2537936481074068	0.2357500018090642	0.25404502990177596	0.44657856816504427	0.2536603790353041	0.3083753813745076	0.8405	0.9892	0.673	0.8321	1.8456	0.7349	0
0.4937891352174648	0.4383492651581483	0.3887544577057802	0.6953780828943379	0.4954897909307028	0.5569382945608714	0.8208	0.9864	0.7035	0.8399	1.7506	0.7536	0
0.26243583234613865	0.2358788071754721	0.25394006509577166	0.4634081415615878	0.2605478904219157	0.3179314423238173	0.8363	0.9914	0.6986	0.841	1.8241	0.739	0
0.2114627404524172	0.19748612447808506	0.19100604075390554	0.4505519824115405	0.21296851740762962	0.2607992609351877	0.8191	0.9873	0.6488	0.8297	1.7434	0.7549	0
0.3777965814858689	0.365331094917977	0.3796063937053955	0.5126954002116553	0.37801328623164265	0.44088099350081933	0.8585	0.9882	0.7337	0.8144	1.9499	0.715	0
0.411688384949512	0.43922051044553634	0.45224848981152377	0.5021790320880049	0.41406163211802094	0.4755140648858891	0.8758	0.9859	0.6709	0.7724	2.0717	0.6901	0
0.2261634794381452	0.19183316086921903	0.2059013676796943	0.45836408580231747	0.2250549890021996	0.277469409130628	0.8222	0.9907	0.73	0.8526	1.7568	0.7523	0
0.24296271224685506	0.25990317888749775	0.3146753992694098	0.36007268647060586	0.24292919193938994	0.29632556511096286	0.8747	0.9892	0.6425	0.7948	2.0635	0.6946	0
0.15132848197664572	0.1387479828934895	0.17735445881993178	0.3523172066735136	0.151414161612122	0.19084818867336106	0.841	0.9896	0.7146	0.829	1.8484	0.7329	0
0.5114345348902802	0.47363180479474376	0.4437123295824541	0.6608246738285752	0.5134417560932258	0.5740115155241856	0.8434	0.9861	0.6416	0.8197	1.8611	0.7298	0
0.37028261973261123	0.3847445239628634	0.38281749581533475	0.5036994081207347	0.37548045946366293	0.43311669397950503	0.861	0.9829	0.713	0.7887	1.9664	0.7104	0
0.44448581260224507	0.4853241481116989	0.47071819089931677	0.5192533235446111	0.4497989291030683	0.5084465810897085	0.8763	0.9829	0.6333	0.7573	2.0754	0.6927	0
0.4323912675579624	0.397144573169408	0.4059332089588341	0.5706395602364394	0.4295252060698972	0.49636675502884775	0.8528	0.9912	0.7476	0.8299	1.9149	0.7216	0
0.2643312461217352	0.2677718842488404	0.3122447896555131	0.39706416429433355	0.2651025350485458	0.32002035958798314	0.8667	0.9881	0.7279	0.8081	2.0046	0.7054	0
0.4412478140689343	0.37089722344836573	0.28960259093016133	0.744965381506344	0.4450887600257727	0.50522023366452	0.7722	0.9844	0.7383	0.8647	1.5738	0.7934	0
0.11246121735206183	0.11768324010622822	0.19537761968553363	0.2543141320774611	0.11254415783509963	0.14400760248198674	0.8697	0.9899	0.7104	0.8066	2.0261	0.7008	0
0.2814125345518136	0.2575788932869248	0.2534061519345045	0.4990074599957566	0.2863649492323757	0.33873646984750905	0.8272	0.983	0.669	0.8363	1.7797	0.748	0
0.3584362836351328	0.3960996577250656	0.46608156117263877	0.390618186456938	0.3548623608611612	0.4208103233702767	0.8969	0.9925	0.6176	0.7678	2.2612	0.664	0
0.22962712246855077	0.1643599892903403	0.1402719761266637	0.5531773646207978	0.2280099535648426	0.2813742133461219	0.7656	0.9913	0.7212	0.8898	1.5546	0.7998	0
0.179364810740678	0.11515923382515747	0.11726064139360426	0.48073365953730063	0.1778088826679109	0.22382424850465887	0.7795	0.9917	0.7165	0.8925	1.5964	0.7901	0
0.1752693631184069	0.1308966445478424	0.13399842318232785	0.449138345107136	0.17503166033459977	0.219047983312199	0.7974	0.9899	0.7014	0.8674	1.6572	0.7756	0
0.38800699497940994	0.36215148379440365	0.3591171462942586	0.5574963780425422	0.3848452531715879	0.4513808919970932	0.8439	0.9918	0.693	0.8267	1.8641	0.7303	0
0.32922660348620747	0.357912484713408	0.41737320002216594	0.39205850844342405	0.32664578195472027	0.39011559656240724	0.8887	0.9916	0.5959	0.7784	2.1807	0.6765	0
0.2820669035933886	0.3069663441708335	0.34991249512192213	0.3952691312899377	0.2810771179097514	0.33944905542691894	0.8753	0.9901	0.6008	0.785	2.0675	0.6923	0
0.09695944040164717	0.044876368557018154	0.07256733067168375	0.3750532066526866	0.09703614832589036	0.12493843578344688	0.7947	0.9901	0.7129	0.878	1.6473	0.7763	0
0.26894567608732434	0.3033395323931026	0.374515600614191	0.3398274737676559	0.269335021884512	0.32509613432620643	0.8902	0.9885	0.7671	0.7761	2.1948	0.6739	0
0.3126981440740113	0.3040501327853076	0.3289236386900276	0.4627410245095551	0.314092737008154	0.3725180867871569	0.8568	0.9871	0.7441	0.8172	1.9395	0.7167	0
0.3314830484571557	0.26869667783462253	0.23650476578334984	0.6137698166306751	0.3326890177520052	0.392505200227133	0.7894	0.9873	0.7447	0.8744	1.629	0.7815	0
0.15103514413042252	0.09204518318583421	0.11320776845115643	0.4269451506122508	0.1489257704014753	0.1904998396535338	0.7956	0.9928	0.7475	0.887	1.6506	0.7774	0
0.28187510577085795	0.25658173713574467	0.27017677187482686	0.48089051340026634	0.2802106245417583	0.33924016370050225	0.8369	0.9909	0.7392	0.8379	1.8269	0.7378	0
0.17689400349748963	0.11288415476905489	0.10511873483984202	0.4904143415196731	0.17550934257592926	0.22094448481710205	0.7702	0.9915	0.744	0.8924	1.5677	0.7979	0
0.2513454053139279	0.20474698429008692	0.2071448194737277	0.5031982567743298	0.24958341665000333	0.3056586120762954	0.8102	0.9913	0.6915	0.8651	1.706	0.7637	0
0.26820104924691146	0.2860086979803607	0.3324771958095001	0.3833495393963535	0.2695571996711769	0.3242776318150926	0.8739	0.9873	0.758	0.7929	2.0573	0.6959	0
0.16623230100975905	0.18627282134406237	0.21340576491343194	0.3353294777221958	0.16784420893599056	0.20845923227877328	0.8557	0.9874	0.7223	0.792	1.9325	0.7176	0
0.3601511818130535	0.3685150477954745	0.3803009792512726	0.48289837301540817	0.358628274345131	0.42259678895168706	0.8646	0.9902	0.6775	0.7956	1.9904	0.7077	0
0.39650251029503014	0.3854160485697541	0.3679036974292713	0.5558080837664714	0.39703170477015715	0.4600737299530142	0.8466	0.9878	0.7143	0.8108	1.8787	0.7287	0
0.21682179725841932	0.2393464213093282	0.30160024417511305	0.327661211276296	0.2158679375236064	0.266894780354763	0.8784	0.9905	0.717	0.7895	2.0922	0.6901	0
0.5366841541151914	0.5154400005789005	0.36922308744887733	0.829520027179325	0.5534004310249061	0.5981958815966388	0.7799	0.9728	0.7724	0.8003	1.5978	0.7805	0
0.6300784114627405	0.5983038214670787	0.5854919287048546	0.6672322517576095	0.6256526472483281	0.6852731332876321	0.8721	0.9914	0.7618	0.7937	2.0438	0.6984	0
0.5325887064929204	0.4412727128002142	0.3615067082186565	0.7887692634116563	0.5300495456464263	0.5942922542359415	0.7881	0.9903	0.7481	0.8684	1.6247	0.7837	0
0.2691487561347097	0.2703682530953087	0.23947544571193852	0.49985355967150524	0.26962385300717634	0.3253191483101838	0.8224	0.9884	0.696	0.8101	1.7579	0.7511	0
0.434546172505218	0.42344547118884457	0.4170407137372252	0.559627898379524	0.4329578528738697	0.4985245182986211	0.8576	0.9899	0.6824	0.8059	1.9444	0.7165	0
0.20716421278276076	0.22169863886014501	0.23796166556277715	0.38119133437729036	0.20740296385167417	0.2558935417150896	0.8516	0.989	0.7473	0.7982	1.9076	0.7227	0
0.2645794550685395	0.26679209511335583	0.26120843811489086	0.4600673495341896	0.26593570174853914	0.3202939783282188	0.8393	0.9873	0.6511	0.8093	1.8394	0.7355	0
0.23888982907429346	0.27500524628599116	0.2972832000309617	0.3963703625602195	0.24541758315003664	0.2917729023298783	0.8633	0.9809	0.6537	0.7751	1.9817	0.7026	0
0.4866926157838325	0.3956220647934411	0.29980206217728095	0.80028402915269	0.4849807816214535	0.5500313337589628	0.7597	0.9897	0.7408	0.8778	1.5378	0.8049	0
0.32314548428950185	0.26641002076805625	0.1859445674409141	0.6749942400137461	0.32635695083205585	0.3836605480024362	0.746	0.985	0.7067	0.8686	1.5017	0.8126	0
0.25013820725447056	0.2572633925017907	0.28662809943040485	0.40498105387572236	0.24872803217134348	0.30431758603544123	0.8589	0.9909	0.665	0.8049	1.9525	0.7137	0
0.20611496587126976	0.17134876585644704	0.17566651918818227	0.4551092054343031	0.20520340376369167	0.254694326677239	0.8123	0.9906	0.7465	0.8543	1.7144	0.7625	0
0.3676877080160207	0.3745906087862628	0.39347083722919907	0.48109683155196814	0.3657935079650737	0.430428169196414	0.8678	0.9906	0.6172	0.7963	2.0127	0.7037	0
0.19776611947876122	0.17963572684578805	0.22609741730869665	0.3761804717591455	0.1953720367037704	0.2451200244785796	0.8495	0.9926	0.6746	0.835	1.8953	0.7255	0
0.547695605573419	0.4594458474741846	0.38312769906883326	0.788946293497659	0.5456797529383013	0.6086534133202313	0.7959	0.9897	0.6923	0.8621	1.6515	0.7763	0
0.587916737180572	0.5498860289594986	0.5100371862747084	0.6988171526533036	0.5898153702592814	0.6464098573357773	0.8514	0.9861	0.6674	0.8067	1.9064	0.7213	0
0.2639363682518192	0.2207130607194286	0.22625222573766374	0.49810603841813217	0.26202537270323717	0.3195855117405977	0.8184	0.9914	0.726	0.8599	1.7403	0.7572	0
0.20845038641620128	0.20644750457693234	0.22899685017622645	0.3948558441406298	0.20728076606900842	0.2573628449287855	0.8458	0.9909	0.6845	0.8163	1.8744	0.7289	0
0.19601737462627622	0.16889856939208198	0.16777861925541265	0.4503593320238315	0.19572752116243414	0.24310760277620047	0.8107	0.9898	0.6706	0.8456	1.7079	0.7628	0
0.3438370846730975	0.33137713198208296	0.3404178713430541	0.5004666565134706	0.34360905596658453	0.4055323943993481	0.8516	0.9889	0.6851	0.8182	1.9075	0.7231	0
0.34771817002312855	0.3574681785618664	0.3817268000657936	0.4601174646688302	0.3450643204692395	0.4096060772781702	0.8694	0.9916	0.7445	0.7954	2.0238	0.7021	0
0.2521125966040503	0.2509910053331211	0.27979981628226963	0.4196263884170257	0.2529827367859761	0.30651065494911567	0.8539	0.988	0.7193	0.8136	1.9215	0.7186	0
0.1674507812940712	0.13209207412821194	0.12188818198903617	0.45200011454887923	0.16956608678264345	0.20989087613897484	0.7912	0.9867	0.7523	0.8565	1.6353	0.7801	0
0.4487504935973373	0.5306448228202588	0.484984608582427	0.5145236263571766	0.45048768024172947	0.512688554204461	0.8797	0.9865	0.7249	0.7225	2.1029	0.6873	0
0.5078693518361821	0.45074497261076896	0.4245668076068405	0.6721168502702966	0.5061876513586172	0.5705739226629869	0.8361	0.9896	0.742	0.839	1.8229	0.7388	0
0.4591301404636994	0.42524874631855447	0.39940691952629814	0.6256620729962734	0.4597080583883224	0.5229742651277329	0.8396	0.9876	0.7403	0.8244	1.8408	0.735	0
0.5930614317143341	0.4978197159045682	0.4138674341411812	0.8213785957609105	0.5905041213979427	0.6511908299474238	0.7981	0.99	0.7302	0.8591	1.6596	0.7743	0
0.5580639702149264	0.4998531039922428	0.4494232359828738	0.725087245893488	0.5570996911728765	0.6184524947850623	0.8312	0.9887	0.72	0.8307	1.7988	0.7428	0
0.2909008856546511	0.285468873242494	0.2952812455745461	0.47678953335650354	0.29381901397498283	0.34904866000370705	0.845	0.9854	0.6562	0.8157	1.87	0.7268	0
0.21067298471258533	0.22075937276128316	0.2415281233846635	0.39037607178049316	0.21040236397165007	0.25989896701570236	0.8504	0.9897	0.7037	0.803	1.9006	0.7222	0
0.2420939809330399	0.19821119738336962	0.221135631241631	0.464966266656774	0.24002977182341306	0.29535524833107285	0.8256	0.9918	0.7414	0.8627	1.7721	0.7501	0
0.28670389800868723	0.2869653310949179	0.31250896085721647	0.44232919525507297	0.2865982359083739	0.3444942319404276	0.8572	0.989	0.6254	0.81	1.9417	0.715	0
0.22704349297681503	0.23018242602736733	0.262789067358379	0.3939368497235858	0.22779888466751091	0.2784626745790537	0.8553	0.9883	0.6511	0.8101	1.9298	0.7172	0
0.5335476956055734	0.538268942710557	0.5367932430811921	0.5842448430224765	0.538803350441023	0.5952072588403863	0.8772	0.9831	0.7266	0.7778	2.0829	0.691	0
0.1609522197777401	0.12498172845223698	0.14272574836534918	0.4107560095856586	0.16218978426536917	0.20224190838773826	0.8128	0.9879	0.7432	0.8574	1.7165	0.7616	0
0.19831894849664355	0.1473171578878814	0.17068127729854593	0.4450764158176381	0.19596080783843234	0.24575552606880469	0.8133	0.9926	0.7536	0.8745	1.7186	0.7619	0
0.48008123201895403	0.47568111264680557	0.4572472187991383	0.6038483216636663	0.4816258970428138	0.5435745199167965	0.8579	0.9866	0.6326	0.7934	1.9465	0.7119	0
0.38422744965307154	0.3724805163792667	0.38345608058482417	0.5219738594250951	0.3833122264436002	0.44750139015972845	0.8575	0.9894	0.7242	0.8129	1.9436	0.7154	0
0.2135048231511254	0.20083216950207322	0.22716758921348806	0.4078603961568852	0.21335732853429318	0.26312413758609443	0.8421	0.9895	0.6531	0.8282	1.8541	0.7325	0
0.4037456986517741	0.30868278422206613	0.2418799607232251	0.732058456375752	0.4001866293407985	0.46745378638320156	0.7546	0.9921	0.7482	0.8991	1.5241	0.8095	0
0.25327466576408864	0.25497673543522464	0.3106506733140468	0.38337687492433936	0.25158301672998734	0.30779989937891483	0.8691	0.9912	0.7189	0.8105	2.022	0.7014	0
0.25896090709087827	0.25390721671864697	0.2786367006805414	0.4338089715202851	0.2586149436779311	0.3140954841139314	0.8504	0.9895	0.668	0.8175	1.9005	0.7224	0
0.5984204885203361	0.5865376683334177	0.5709009410769215	0.6429465876800078	0.5944922126685774	0.6561589224717483	0.8735	0.9912	0.6899	0.7821	2.0544	0.6955	0
0.3509900152310035	0.3849109578632782	0.4289023232112663	0.42034817652502965	0.35081872514386014	0.413033666873597	0.8858	0.9888	0.7313	0.7719	2.1551	0.6792	0
0.37568680543803235	0.34257451535171823	0.3276628882268484	0.5773204934453311	0.37384745273167597	0.4387044005542988	0.8306	0.9905	0.693	0.8358	1.796	0.7434	0
0.2843797596886105	0.29222319509671274	0.32441279081188523	0.42286890271285604	0.2831544802150681	0.34196752469188474	0.8641	0.9904	0.7513	0.8022	1.9871	0.7073	0
0.23006712923788564	0.19456122958471106	0.22198092044752532	0.4435788193915633	0.22887644693283565	0.281869669215538	0.8314	0.9907	0.7423	0.8537	1.7999	0.7438	0
0.22589270604163136	0.1911124297178584	0.21316416994095294	0.44858903116380366	0.2265324712835211	0.2771640153108812	0.8273	0.9884	0.7424	0.8531	1.78	0.7475	0
0.2938793930163027	0.3085235865781913	0.36909026885357044	0.38567436096694885	0.291286187207003	0.35227383057409933	0.8809	0.992	0.7459	0.7947	2.1129	0.6871	0
0.2513228408642184	0.20028510850766673	0.1971646601676446	0.5133755341817763	0.2500610988913328	0.3056338981255644	0.8035	0.9907	0.7047	0.8703	1.6797	0.7704	0
0.2083826930670728	0.21550440326210435	0.23896176319763857	0.3849226339473415	0.21183541069563866	0.25728576093960065	0.851	0.9848	0.7035	0.8062	1.904	0.7227	0
